"Vendor ID","Vendor Name","Address","City","State","Postal Code","Contact Name","Phone"
"V00010557","Global Interpreting Network","14417 Chase Street, Suite 392","Panorama City","CA","91402","Jane Robideau","5733370451"
"V00033844","Global IT Enterprises, Inc.","55 Green Circle","Palm Coast","FL","32164","Adolphus Evans","7327546186"
"V00016904","Global K9 Protection Group, LLC","2401 Poplar St","Opelika","AL","36804","Christopher Daniels","2515104909"
"V00014207","Global Knowledge","9000 Regency Parkway","Cary","NC","27518","Marion Kennelly","9194603275"
"V00032458","Global Lease Group, Inc.","3 Tidd Circle","Lexington","MA","02420","Ben Rosenbloom","8574441600"
"V00007699","Global Lingo Inc.","500 N Michigan Avenue","Chicago","IL","60611","Jonny Bates","3123139686"
"V00004372","Global Link Language Services, Inc.","71 Commercial Street","Boston","MA","02109","Anthony Federico","6174516655"
"V00015151","Global Logistics Group LLC","125 Woodstream Blvd Suite 301","Stafford","VA","22556","Rosendo Hernandez","7035528753"
"V00016321","Global Market Advisors, LLC","63 Magnolia Way ","Denver","CO","80206","Kim  Kosnar","3037595944"
"V00020808","Global Market Insights Inc","P.O. Box 1027","Selbyville","DE","19975","Jennifer Scott","3024702829"
"V00022580","Global Media Production, Inc","13611 S Dixie Hwy STE 310","Miami","FL","33176","Michael Rivera","3052999950"
"V00014787","Global Mobility Services","2385 Hammond Drive, 8","Schaumburg","IL","60173","Deep Patel","8479258134"
"V00004972","Global Montello Group Corp.","800 South Street","Waltham","MA","02454","Christina Robbins","7813984003"
"V00029206","Global Occupational Safety and Health Academy, LLC","1900 E Golf Rd","Schaumburg","IL","60173","James Barnes","8477526742"
"V00010301","global one sourcing, llc","7207 Bay Drive","Miami Beach","FL","33141","Courtney Thomas","3059659465"
"V00019080","Global Parcel Service LLC","815 N 1st Ave, Suite 1","Phoenix","AZ","85003","Jeff Itoh","6026030291"
"V00009656","Global Perspectives Inc.","39 Brighton Rd","Springfield","IL","62702","Elissa GoldbergBelle","2176989727"
"V00020300","GLOBAL PHARMADEVICE SOLUTIONS, LLC","10 E. 22nd Street","Lombard","IL","60148","MATTHEW AZUH","6304958300"
"V00020764","GLOBAL PPE INC","11490 Commerce Park Dr Ste 520","Reston","VA","20191","SANJAY PURI","7034886912"
"V00015095","Global Professional Staffing LLC","1679 Boardwalk Avenue ","Florissant","MO","63031","Henry StephensII","3145587510"
"V00026894","Global Promotional Sales LLC","2150 Hollow Brook Dr","Colorado Springs","CO","80918","JOSHUA Orr","8669034874"
"V00006784","Global Protection Corp","12 Channel Street","Boston","MA","02210","David Roddy","6179462800"
"V00009712","Global Security Group Corp. ","1146 Waukegan Rd #106","Waukegan","IL","60085","Montague  Hall","8004072478"
"V00035457","Global Security Innovative Strategies","1401 H St NW, Unit 875","Washington","DC","20005","Isabel Faigel","2028882360"
"V00002161","Global Security Services-IA, Ltd","1003 West 4th Street","Davenport","IA","52802","",""
"V00033576","Global Soft System Inc","10801 Mastin St STE 510","Overland Park","KS","66210","Pamela Fields","9133381400"
"V00022710","GLOBAL SOFT TECHNOLOGIES LLC","1270 Avenue of The Americas, 7th Floor","New York","NY","10020","SUDHA  LAKKANIKI","3475494446"
"V00010161","Global Solutions Group, Inc. ","29468 Chelsea Crossing,  Farmington Hill","Farmington Hill","MI","48331","Lisa Salvador","3133978311"
"V00020334","Global Sourcing Connection, Ltd.","2610 Lake Cook Rd","Riverwoodsd","IL","60015","Jennifer Arenson","8477978970"
"V00030296","GLOBAL SUPPLY LINES LLC","17910 VAN DYKE ST","DETROIT","MI","48234","Casandra Shortridge","3135956620"
"V00006432","Global Supply USA","22411 5th Place West","Bothell","WA","98021","larry kong","5102908618"
"V00012688","Global Support Solutions, LLC","530 Delphinium Way","Acworth","GA","30102","Fabian Stone","8136932440"
"V00004171","Global Targeting, Inc.","12 Shoreacres Drive","Hawthorn Wood","IL","60047","Vinny Caraballo","3122537392"
"V00008717","Global Technical Recruiters Inc","366 Chestnut Commons","Elyria","OH","44035","Rob Murphy","4403651670"
"V00010265","Global Technical Systems, Inc","2270 W Morton Ave","Jacksonville","IL","62650-2627","Mike  Hoyle","2172434874"
"V00007309","Global Tel*Link","3801 E. Plano Parkway","Plano","TX","75074","Minnie McGinnis","9725353322"
"V00031822","Global Trade 19","800 SE 4TH Avenue, Suite 704","Hallandale Beach","FL","33009","Andres Marengo","9545887564"
"V00035012","Global Train Services LLC","6210 W Tree Dr","Anchorage","AK","99507","Eileen Reilly","9074419109"
"V00013188","GLOBAL TRANSLATIONS GROUP CORPORATION","4260 Westbrook Dr","AURORA","IL","60504","Sampada Sulakhe","6308811532"
"V00003046","Global Water Technology, Inc.","14604 John Humphrey Dr.","Orland Park","IL","60462","",""
"V00012098","Global Web Supply LLC","3501 12 Mile Rd NE","Rockford","MI","49341","Megan Zonavetch","6168550555"
"V00015437","GlobalFlyte Inc","5200 Springfield Street Suite 300","Riverside","OH","45431","Jaime Bockelman","7035895784"
"V00020982","Globalgeeks Inc","1256 North Church St.","Moorestown","NJ","08057","Joshua Hameieir","6094811195"
"V00026801","GlobalMed","15023 N 73rd Street","Scottsdale","AZ","85260","Vanessa Robinson","4802109086"
"V00020517","Globalshop Inc","PO Box 1211","Ridgewood","NJ","07451","Gary Bauman","2014447204"
"V00021339","Globaltek Components","74 Industrial Park Dr","Dover","NH","03820-4332","Kyle Jacques","6038425304"
"V00022820","Globaltranz Enterprises LLC","7350 N Dobson Rd","Scottsdale","AZ","85256","Reginald Relf","8662751407"
"V00004760","GlobalUSA","23044 State Rd 37 North","Noblesville","IN","46060","Jian  Zhao","3172195647"
"V00020379","Globalvox LLC","13685, Air and Space Museum Pkwy","Herndon","VA","20171","Hiren Bhimani","7323723792"
"V00006362","Globant LLC","875 Howard St, 3rd floor, 94103","San Francisco","CA","94103 ","",""
"V00023471","Globe Auto Supply","3600 Harmon Highway","Peoria","IL","61604","Fred Block","3096373639"
"V00025151","Globe Life And Accident Insurance Company","3700 South Stonebridge Dr.","McKinney","TX","75070","Omar Borrego","2142505798"
"V00001085","Globe Medical-Surgical Supply Co.","17939 Chappel Avenue","Lansing","IL","60438","",""
"V00027787","Globe Mountain Inc.","309 W South ST","Atlanta","IL","61723","Kristopher Langley","2176380794"
"V00006399","Globe Trailer Mfg, Inc.","3101 59th Ave. Dr. E.","Bradenton","FL","34203","Curtiss Homan","9417532199"
"V00001415","GlobeFlex Capital, LP","4365 Executive Dr.","San Diego","CA","92121","",""
"V00001274","Globetrotters Engineering Corporation","300 South Wacker Drive Suite 400","Chicago","IL","60606","",""
"V00008340","Globetrotters International, Inc.","300 South Wacker Drive, Suite 200","Chicago","IL","60606","Carolyn Valentino","3129226400"
"V00029540","GLOBO Language Solutions","145 Greenwood Ave","Wyncote","PA","19095","Tal Roth","8005553010"
"V00017234","GLOCK Professional, Inc.","PO Box 1254","Smyrna","GA","30081","Brooke Surrell","7704321202"
"V00003524","Gloger Engineers, Ltd.","6512 North Mozart Streeet","Chicago","IL","60645","",""
"V00034820","GLOMAST TECH","4341 S Dearborn St","Chicago","IL","60609 Uni","",""
"V00034971","Glorifying Route LLC","2531 N California Ave","Chicago","IL","60647 Uni","",""
"V00013887","Glory Global Solutions","3333 W. Warrenville Rd","Lisle","IL","60532","Saul Esparza","6305771000"
"V00027059","Gloves.com","10900 Research Blvd Suite 160C ","Austin","TX","78759","Shakil Prasla","5122709746"
"V00019890","GLP Creative LLC","21 Broad St","Quincy","MA","02169","Abram Sands","6173289800"
"V00018813","gls group llc","717 TERRY LN","COUNTRYSIDE","IL","60525","ZORAN GJORGJEVSKi","7083078376"
"V00016667","GLS Group, Inc.","27850 Detroit Rd.","Westlake","OH","44145","Amy Inch","4408997770"
"V00031993","Glyph Language Services, Inc.","16201 E. Indiana Avenue, Suite 4500","Spokane Valley","WA","99216","David Jukich","8662743218"
"V00020687","GM Medical Supplies","1220 Camellia Drive Suite 2","Munster","IN","46321","Jacqueline Frazier","6143970931"
"V00002502","GM Services, LLC","1308 N 7th St","Riverton","IL","62561","Dave Magowan","2177448700"
"V00015378","GMC Capital Real Estate, Inc","20 N WACKER  #1444","CHICAGO","IL","60606 ","",""
"V00030430","GME Supply","1391 E Boone Industrial Blvd","Columbia","MO","65202","Justin Kraft","5737222120"
"V00032374","GMG Developments Inc","322 English Oak Ln","Streamwood","IL","60107 Uni","",""
"V00035762","GMI Opco, LLC","6511 BUNKER LAKE BLVD NW","RAMSEY","MN","55303","Victoria Cruz","7637128717"
"V00014688","GMM ENTERPRISES","195 HIGHLAND AVE","ELMHURST","IL","60126 ","",""
"V00018790","GMMB","1200 Westlake Ave North","Seattle","WA","98109","Ally Flaherty","2066911915"
"V00028856","GMP Development LLC","111 N. Wabash, Suite 2117","Chicago","IL","60602 Uni","",""
"V00001019","GNC CONSULTING, INC","21195 S. LAGRANGE RD.","FRANKFORT","IL","60423","",""
"V00006402","GNP Energy LED","17010 Alico Commerce Ct #202","FT Myers","FL","33967","Mark Fiacable","3129701533"
"V00028619","GNS-AI LLC","512 N McClurg Ct","Chicago","IL","60611","Amit Shah","5169871635"
"V00016684","Go Big Accounting Inc","840 S 17th Ave","Maywood","IL","60153","Vena Nelson","7083561777"
"V00029638","Go Deep International (NB) Inc.","10 Watertower Road","Saint John","NB","E2M7K2","Thomas Snodgrass","5066337850"
"V00030029","Go Full Cloud","PO Box 812182","Boca Raton","FL","33481-2182","Jared Somer","6464752054"
"V00026403","Go GG Xpress LLC","2258 e 103rd st","Chicago","IL","60617","Franchon Greenfield","7732639814"
"V00017317","Go Green-LED Alternatives, LLC","6621 State Route 71","Yorkville","IL","60560","Sandra Goeken","6308024213"
"V00019276","Go Plastics LLC","515 Brown Industrial Parkway","Canton","GA","30114","Brian Bauman","8663666166"
"V00031212","Go Protransit LLC","223 Tiger St","Bolingbrook","IL","60490 Uni","",""
"V00018469","Go To Tanks Inc","51 West Dayton Street, Suite 51","Edmonds ","WA","98020","Todd Broom","4257744155"
"V00028674","Goal Group Recoveries Inc.","5 Hanover Square","New York","NY","10004","Nicole Hajj","2122489120"
"V00021429","Goaltex Corp","146 Split Rock Rd","Syosset","NY","11791","Robert Grubman","5166825775"
"V00020095","Gobias Industries - TEST","1234 Crindy Ln.","Sudden Valley","CA","90210","GOB Bluth","2177207067"
"V00019932","God Be Glorified DBA (*) GBG, Inc.","40 West 162nd Street","South Holland","IL","60473","Michael-Charles Hilson","7083333378"
"V00030666","God's Network Center, Inc.","11571 S Wentworth Avenue","Chicago","IL","60628","Tina Jacobs","7734519324"
"V00001538","GODAR CUSTOM SOFTWARE, Inc.","21698 Lago Drive","Delavan","IL","61734","",""
"V00009083","Godnigroup Inc","1074 W Taylor St","Chicago","IL","60607","Daniel Winston","3122268700"
"V00010320","GOECD","160 N LaSalle St","Chicago","IL","60657","Julia Zhu","3128143482"
"V00031460","Goeckner Bros Inc","600 E Fayette Ave","EFFINGHAM","IL","62401","Travis Goeckner","2173423355"
"V00019541","Goedecke & Associate Inc.","246 Maple Ave","Wilmette","IL","60091-3455","Peter Matt","9492400597"
"V00000640","Goerlich  Roofing Inc","4400 Harrison St","Quincy","IL","62305","",""
"V00009615","Goettsch Partners, Inc.","224 South Michigan Ave., 17 Floor","Chicago","IL","60604 ","",""
"V00000765","Goff Plumbing & Heating Co. Inc.","1123 South Broadway","Salem","IL","62881","",""
"V00028500","GoGig Inc.","135 East Atlantic Ave","Delray Beach","FL","33444","Chris Hodges","9729987084"
"V00031184","Goich Wabick, LLC","14216 McCarthy Road","Lemont","IL","60439","Michael Goich","7082253533"
"V00027931","GOJO Industries, Inc","1 GOJO Plaza Suite 500","Akron","OH","44311","Chase Stingel","3302556000"
"V00024985","Goke Technology LLC","38 North Center Street","Pickerington","OH","43147","Matthew Adegoke","6145962901"
"V00003229","GOLD EDGE SUPPLY INC","1849 ELMDALE AVENUE","GLENVIEW","IL","60026","",""
"V00031247","Gold Standard Diagnostics Corp","2795 2nd Street","Davis","CA","95618","Lisa Preston","5307598000"
"V00010707","Gold Standard Diagnostics Horsham , Inc.","124 Railroad Drive","Warminster","PA","18974","Richard Quashne","2154949350"
"V00011712","Gold Systems","2121 S. McClelland St.","SLC","UT","84121","Alex Heppner","4124919421"
"V00001926","Gold Water Industries, Inc.","17221 S Western Ave","Gardena","CA","90247","Jack Wang","3105384560"
"V00035852","GOLD WATER RESTORATION","17427 S ANN DRIVE","PLAINFIELD","IL","60586","David Goldstein","8156560110"
"V00025598","Gold Wave Inc","1930 72nd St, ILLINOIS","Darien","IL","60561 Uni","",""
"V00032093","GOLDART US ","17600 N Bay Rd, Sunny Isles Beach, Florida","Sunny Isles Beach","FL","33160","Ilie Morar","6782014201"
"V00023041","GoldaTech","100 West 39th St","New York","NY","10018","Alexandra Baylis","9083442118"
"V00012454","Golden Bridges, Inc.","1056 East 2250th Street, ILLINOIS","Liberty","IL","62347 ","",""
"V00033131","golden five LLc","1379 Park Western Dr., STE 572","San Pedro, CA","CA","90732","ankur nigam","4243820440"
"V00019727","GOLDEN FUTURE AGENCY LLC","9201 fontainebleau blvd","miami","FL","33172","MAYKEL MAKAREM","4787772099"
"V00029178","Golden Goals COnsultinng","14334 Dorchester","Dolton","IL","60419","Ciera Bates-Chamberlain","4092029294"
"V00017437","golden hickory llc","5130 hickory point frontage rd suite 103","decatur","IL","62526","Christina Ly","4082197740"
"V00019021","Golden Holley James LLP","55 E. Monroe St.","Chicago","IL","60603","Charles Holley","3129600770"
"V00010577","golden nugget farms","516 Batchtown RD ","Batchtown","IL","62006","Josh Klocke","6183962563"
"V00029806","Golden Path Equities LLC","5258 N. 63rd Street","Milwaukee","WI","53218","Jeremiah Dixon","4142342744"
"V00035292","GOLDEN PHEASANT LLC","""1226 OLIVE STREET UNIT 716 ","ST LOUIS","MO","63103","ELVIS  KUSI","6237596901"
"V00023231","Golden Platter Foods,Inc.","37 Tompkins Point Rd.","Newark","NJ","07114","Marc Greenberg","9733448770"
"V00028969","Golden Rule Cleaning and More Inc.","386 South Koke Mill Road","Springfield","IL","62711","Sarah Hughton","2178191607"
"V00022519","Golden Rule Counseling, PLLC","PO Box 6152","East St Louis","IL","62202-6152","Chester Carothers","6188759355"
"V00026921","Golden Rule Signs LLC","2420 Holloway Rd","Louisville","KY","40299","Matthew Hurley","5024160030"
"V00004042","Golden Sab","10825 Burbank Boulevard","North Hollywood","CA","91601","Erin Van Winter","8002431957"
"V00022081","Golden Star, Incorporated","300 West Adams Street, Suite 322","Chicago","IL","60606 ","",""
"V00015351","Golden Tees","205 Lake Ridge Drive","Collinsville","IL","62234","Bob Bonner","6185582746"
"V00007186","GOLDEN TRUCKING INC","1078 Shoreline Court","Pingree Grove","IL","60140","Jesus Mendoza","8478455349"
"V00029978","GOLDEN VIEW GLOBAL PROPERTY MANAGEMENT","1226 Circle Ave","Forest Park","IL","60130","Stephanie Bond","8154098316"
"V00020509","Golden Way Trucking, Inc.","24119 W Riverwalk Ct Ste 133","Plainfield","IL","60544-8102","Christina Grati","3313182505"
"V00007717","Goldies Baking Inc","4025 Main Street","McHenry","IL","60050","Victor Nassar","2247570820"
"V00008191","Goldman Sachs & Co. LLC.","71 S Wacker Dr","Chicago","IL","60606","William Daley","3126555175"
"V00006312","Goldman Sachs Asset Management","71 South Wacker Drive, Suite 500","Chicago","NY","60606 ","",""
"V00018743","GoldStar Communications","230 E. Ohio, STE. 406","Chicago","IL","60611","Peggy Austin","3129532910"
"V00000981","Goldstar Software Inc.","3007 Carmel Drive","Flossmoor","IL","60422","",""
"V00017732","Golf Acquisition Group, LLC","141 141st St","Hammond","IN","46327 ","",""
"V00028615","Golf Mill Chevrolet","9530 North Greenwood Ave","Niles","IL","60714","Melissa Weyer","8476966160"
"V00024284","Golf Mill Motor Sales, Inc","9401 N MILWAUKEE AVE.","Niles","IL","60714","Bill Giers","8474709800"
"V00006649","Golterman & Sabo Inc.","3555 Scarlet Oak Blvd","St. Louis","MO","63122 ","",""
"V00001892","Gomez Security Inc","350 E. Sibley Blvd","Dolton","IL","60419","Michael Gomez","7736121890"
"V00007288","Gonzalez Companies, LLC","525 West Main St, Suite 125","Belleville","IL","62220 ","",""
"V00018381","Gonzalez Iron Works, LLC","8500 W 53rd St","McCook","IL","60525 ","",""
"V00018134","Good Group","5813 South Nottingham Avenue","Chicago","IL","60638","Luis Cruz","3126759461"
"V00018440","Good People Senior Services","4107 W Monroe ","Chicago ","IL","60624","Iesha  Walker ","7734121762"
"V00025964","Good People Solutions LLC","4107 W Monroe","Chicago ","IL","60624","Iesha  Walker","7734121762"
"V00013952","Good Photo","10005 S. Green St.","Chicago","IL","60643","Antonio Dickey","7732062038"
"V00026756","Good Samaritans Medical Transport, LLC","8711 Homerich Ave SW","Byron Center","MI","49315","Jim Acorsi","6162176022"
"V00000543","Good Source Solutions","3115 Melrose Drive","Carlsbad","CA","92010","Gil Hines","8007766758"
"V00017451","Good Tree Capital Partners Fund LLC","600 Stewart St, Suite 1200","Seattle","WA","98101 ","",""
"V00002319","Goodberlet Home Services","255 E Brookmont Blvd","Kankakee","IL","60901","",""
"V00028211","GoodEarth Distribution LLC","440 West Street","Fort Lee","NJ","07024","Steven Shorr","2013631900"
"V00035413","GoodEats Vending LLC","6457 Sout St Lawrence Avenue","Chicago","IL","60637","Marcelette Ellis-Goodwin","4044911270"
